trend_name,trend_url,trend_query,tweet_volume,searched_at_datetime,searched_in_country
Maynard,http://twitter.com/search?q=Maynard,Maynard,,2021-08-14 12:15:39.575679,Australia
Teague,http://twitter.com/search?q=Teague,Teague,,2021-08-14 12:15:39.575679,Australia
Port,http://twitter.com/search?q=Port,Port,30879.0,2021-08-14 12:15:39.575679,Australia
Turbo,http://twitter.com/search?q=Turbo,Turbo,10996.0,2021-08-14 12:15:39.575679,Australia
Moses,http://twitter.com/search?q=Moses,Moses,10703.0,2021-08-14 12:15:39.575679,Australia
Daniher,http://twitter.com/search?q=Daniher,Daniher,,2021-08-14 12:15:39.575679,Australia
Varane,http://twitter.com/search?q=Varane,Varane,94570.0,2021-08-14 12:15:39.575679,Australia
Dylan Brown,http://twitter.com/search?q=%22Dylan+Brown%22,%22Dylan+Brown%22,,2021-08-14 12:15:39.575679,Australia
Shiraz,http://twitter.com/search?q=Shiraz,Shiraz,,2021-08-14 12:15:39.575679,Australia
All Blacks,http://twitter.com/search?q=%22All+Blacks%22,%22All+Blacks%22,,2021-08-14 12:15:39.575679,Australia
Gutho,http://twitter.com/search?q=Gutho,Gutho,,2021-08-14 12:15:39.575679,Australia
Geelong,http://twitter.com/search?q=Geelong,Geelong,,2021-08-14 12:15:39.575679,Australia
Parker,http://twitter.com/search?q=Parker,Parker,23426.0,2021-08-14 12:15:39.575679,Australia
Murphy,http://twitter.com/search?q=Murphy,Murphy,30198.0,2021-08-14 12:15:39.575679,Australia
Gabba,http://twitter.com/search?q=Gabba,Gabba,,2021-08-14 12:15:39.575679,Australia
Dixon,http://twitter.com/search?q=Dixon,Dixon,,2021-08-14 12:15:39.575679,Australia
Clarko,http://twitter.com/search?q=Clarko,Clarko,,2021-08-14 12:15:39.575679,Australia
Eden Park,http://twitter.com/search?q=%22Eden+Park%22,%22Eden+Park%22,,2021-08-14 12:15:39.575679,Australia
Steele,http://twitter.com/search?q=Steele,Steele,,2021-08-14 12:15:39.575679,Australia
Souths,http://twitter.com/search?q=Souths,Souths,,2021-08-14 12:15:39.575679,Australia
dangerfield,http://twitter.com/search?q=dangerfield,dangerfield,,2021-08-14 12:15:39.575679,Australia
Clarkson,http://twitter.com/search?q=Clarkson,Clarkson,,2021-08-14 12:15:39.575679,Australia
Honey,http://twitter.com/search?q=Honey,Honey,114935.0,2021-08-14 12:15:39.575679,Australia
Nyadol,http://twitter.com/search?q=Nyadol,Nyadol,,2021-08-14 12:15:39.575679,Australia
All of NSW,http://twitter.com/search?q=%22All+of+NSW%22,%22All+of+NSW%22,,2021-08-14 12:15:39.575679,Australia
Barilaro,http://twitter.com/search?q=Barilaro,Barilaro,,2021-08-14 12:15:39.575679,Australia
Hawthorn,http://twitter.com/search?q=Hawthorn,Hawthorn,,2021-08-14 12:15:39.575679,Australia
Coogee,http://twitter.com/search?q=Coogee,Coogee,,2021-08-14 12:15:39.575679,Australia
Regional NSW,http://twitter.com/search?q=%22Regional+NSW%22,%22Regional+NSW%22,,2021-08-14 12:15:39.575679,Australia
St Kilda,http://twitter.com/search?q=%22St+Kilda%22,%22St+Kilda%22,,2021-08-14 12:15:39.575679,Australia
#MUFC,http://twitter.com/search?q=%23MUFC,%23MUFC,157493.0,2021-08-14 12:15:39.575679,Australia
#nrlcowboystigers,http://twitter.com/search?q=%23nrlcowboystigers,%23nrlcowboystigers,,2021-08-14 12:15:39.575679,Australia
#aflcatsSaints,http://twitter.com/search?q=%23aflcatsSaints,%23aflcatsSaints,,2021-08-14 12:15:39.575679,Australia
Pogba,http://twitter.com/search?q=Pogba,Pogba,42825.0,2021-08-14 12:15:39.575679,Brazil
Bruno Fernandes,http://twitter.com/search?q=%22Bruno+Fernandes%22,%22Bruno+Fernandes%22,15046.0,2021-08-14 12:15:39.575679,Brazil
Soojin,http://twitter.com/search?q=Soojin,Soojin,68534.0,2021-08-14 12:15:39.575679,Brazil
Old Trafford,http://twitter.com/search?q=%22Old+Trafford%22,%22Old+Trafford%22,49376.0,2021-08-14 12:15:39.575679,Brazil
#PremierLeagueNaESPN,http://twitter.com/search?q=%23PremierLeagueNaESPN,%23PremierLeagueNaESPN,,2021-08-14 12:15:39.575679,Brazil
Sérgio Reis,http://twitter.com/search?q=%22S%C3%A9rgio+Reis%22,%22S%C3%A9rgio+Reis%22,,2021-08-14 12:15:39.575679,Brazil
Daniel James,http://twitter.com/search?q=%22Daniel+James%22,%22Daniel+James%22,,2021-08-14 12:15:39.575679,Brazil
Pacheco,http://twitter.com/search?q=Pacheco,Pacheco,50195.0,2021-08-14 12:15:39.575679,Brazil
Leeds,http://twitter.com/search?q=Leeds,Leeds,92036.0,2021-08-14 12:15:39.575679,Brazil
Varane,http://twitter.com/search?q=Varane,Varane,94570.0,2021-08-14 12:15:39.575679,Brazil
#MUNLEE,http://twitter.com/search?q=%23MUNLEE,%23MUNLEE,59906.0,2021-08-14 12:15:39.575679,Brazil
Senado,http://twitter.com/search?q=Senado,Senado,79135.0,2021-08-14 12:15:39.575679,Brazil
Rodrigo Hilbert,http://twitter.com/search?q=%22Rodrigo+Hilbert%22,%22Rodrigo+Hilbert%22,,2021-08-14 12:15:39.575679,Brazil
Sancho,http://twitter.com/search?q=Sancho,Sancho,37581.0,2021-08-14 12:15:39.575679,Brazil
#edecasa,http://twitter.com/search?q=%23edecasa,%23edecasa,,2021-08-14 12:15:39.575679,Brazil
Isabelle Drummond,http://twitter.com/search?q=%22Isabelle+Drummond%22,%22Isabelle+Drummond%22,11683.0,2021-08-14 12:15:39.575679,Brazil
Pager,http://twitter.com/search?q=Pager,Pager,,2021-08-14 12:15:39.575679,Brazil
Cube,http://twitter.com/search?q=Cube,Cube,100837.0,2021-08-14 12:15:39.575679,Brazil
Manchester United,http://twitter.com/search?q=%22Manchester+United%22,%22Manchester+United%22,88988.0,2021-08-14 12:15:39.575679,Brazil
McTominay,http://twitter.com/search?q=McTominay,McTominay,,2021-08-14 12:15:39.575679,Brazil
Emília,http://twitter.com/search?q=Em%C3%ADlia,Em%C3%ADlia,12196.0,2021-08-14 12:15:39.575679,Brazil
#MotoGPFoxSports,http://twitter.com/search?q=%23MotoGPFoxSports,%23MotoGPFoxSports,,2021-08-14 12:15:39.575679,Brazil
Taki,http://twitter.com/search?q=Taki,Taki,43273.0,2021-08-14 12:15:39.575679,Brazil
TOH SPOILERS,http://twitter.com/search?q=%22TOH+SPOILERS%22,%22TOH+SPOILERS%22,80226.0,2021-08-14 12:15:39.575679,Brazil
#SabadoDetremuraSDV,http://twitter.com/search?q=%23SabadoDetremuraSDV,%23SabadoDetremuraSDV,,2021-08-14 12:15:39.575679,Brazil
Jungwoo,http://twitter.com/search?q=Jungwoo,Jungwoo,437262.0,2021-08-14 12:15:39.575679,Brazil
Carluxo,http://twitter.com/search?q=Carluxo,Carluxo,,2021-08-14 12:15:39.575679,Brazil
Sr Presidente,http://twitter.com/search?q=%22Sr+Presidente%22,%22Sr+Presidente%22,,2021-08-14 12:15:39.575679,Brazil
Kenedy,http://twitter.com/search?q=Kenedy,Kenedy,,2021-08-14 12:15:39.575679,Brazil
Covarde,http://twitter.com/search?q=Covarde,Covarde,15530.0,2021-08-14 12:15:39.575679,Brazil
Brumadinho,http://twitter.com/search?q=Brumadinho,Brumadinho,,2021-08-14 12:15:39.575679,Brazil
Tatuagens - 0,http://twitter.com/search?q=%22Tatuagens+-+0%22,%22Tatuagens+-+0%22,,2021-08-14 12:15:39.575679,Brazil
Alexandre de Moraes,http://twitter.com/search?q=%22Alexandre+de+Moraes%22,%22Alexandre+de+Moraes%22,110489.0,2021-08-14 12:15:39.575679,Brazil
Liberdade,http://twitter.com/search?q=Liberdade,Liberdade,128659.0,2021-08-14 12:15:39.575679,Brazil
Aras,http://twitter.com/search?q=Aras,Aras,49988.0,2021-08-14 12:15:39.575679,Brazil
joao pedro,http://twitter.com/search?q=%22joao+pedro%22,%22joao+pedro%22,,2021-08-14 12:15:39.575679,Brazil
Piercing -  0,http://twitter.com/search?q=%22Piercing+-++0%22,%22Piercing+-++0%22,,2021-08-14 12:15:39.575679,Brazil
Supremo,http://twitter.com/search?q=Supremo,Supremo,47819.0,2021-08-14 12:15:39.575679,Brazil
bryce,http://twitter.com/search?q=bryce,bryce,12812.0,2021-08-14 12:15:39.575679,Brazil
Senta,http://twitter.com/search?q=Senta,Senta,13786.0,2021-08-14 12:15:39.575679,Brazil
Bangu,http://twitter.com/search?q=Bangu,Bangu,12743.0,2021-08-14 12:15:39.575679,Brazil
Afeganistão,http://twitter.com/search?q=Afeganist%C3%A3o,Afeganist%C3%A3o,,2021-08-14 12:15:39.575679,Brazil
Vanderlei,http://twitter.com/search?q=Vanderlei,Vanderlei,,2021-08-14 12:15:39.575679,Brazil
TRAFICANTE,http://twitter.com/search?q=TRAFICANTE,TRAFICANTE,22128.0,2021-08-14 12:15:39.575679,Brazil
Dana,http://twitter.com/search?q=Dana,Dana,129911.0,2021-08-14 12:15:39.575679,Brazil
Lisca,http://twitter.com/search?q=Lisca,Lisca,,2021-08-14 12:15:39.575679,Brazil
Silas Malafaia,http://twitter.com/search?q=%22Silas+Malafaia%22,%22Silas+Malafaia%22,,2021-08-14 12:15:39.575679,Brazil
Frouxo,http://twitter.com/search?q=Frouxo,Frouxo,,2021-08-14 12:15:39.575679,Brazil
AI-5,http://twitter.com/search?q=AI-5,AI-5,22975.0,2021-08-14 12:15:39.575679,Brazil
O Vasco,http://twitter.com/search?q=%22O+Vasco%22,%22O+Vasco%22,27912.0,2021-08-14 12:15:39.575679,Brazil
Pogba,http://twitter.com/search?q=Pogba,Pogba,42786.0,2021-08-14 12:15:39.575679,Canada
#MUNLEE,http://twitter.com/search?q=%23MUNLEE,%23MUNLEE,60150.0,2021-08-14 12:15:39.575679,Canada
Friday the 13th,http://twitter.com/search?q=%22Friday+the+13th%22,%22Friday+the+13th%22,302061.0,2021-08-14 12:15:39.575679,Canada
#MUFC,http://twitter.com/search?q=%23MUFC,%23MUFC,157798.0,2021-08-14 12:15:39.575679,Canada
Dan James,http://twitter.com/search?q=%22Dan+James%22,%22Dan+James%22,,2021-08-14 12:15:39.575679,Canada
Arsenal,http://twitter.com/search?q=Arsenal,Arsenal,914639.0,2021-08-14 12:15:39.575679,Canada
Afghanistan,http://twitter.com/search?q=Afghanistan,Afghanistan,688165.0,2021-08-14 12:15:39.575679,Canada
Taliban,http://twitter.com/search?q=Taliban,Taliban,633836.0,2021-08-14 12:15:39.575679,Canada
#AEWRampage,http://twitter.com/search?q=%23AEWRampage,%23AEWRampage,80870.0,2021-08-14 12:15:39.575679,Canada
McFred,http://twitter.com/search?q=McFred,McFred,,2021-08-14 12:15:39.575679,Canada
Trudeau,http://twitter.com/search?q=Trudeau,Trudeau,37384.0,2021-08-14 12:15:39.575679,Canada
McTominay,http://twitter.com/search?q=McTominay,McTominay,,2021-08-14 12:15:39.575679,Canada
Brentford,http://twitter.com/search?q=Brentford,Brentford,250256.0,2021-08-14 12:15:39.575679,Canada
Greenwood,http://twitter.com/search?q=Greenwood,Greenwood,18203.0,2021-08-14 12:15:39.575679,Canada
Daniel James,http://twitter.com/search?q=%22Daniel+James%22,%22Daniel+James%22,,2021-08-14 12:15:39.575679,Canada
#BREARS,http://twitter.com/search?q=%23BREARS,%23BREARS,101891.0,2021-08-14 12:15:39.575679,Canada
Leeds,http://twitter.com/search?q=Leeds,Leeds,92079.0,2021-08-14 12:15:39.575679,Canada
Old Trafford,http://twitter.com/search?q=%22Old+Trafford%22,%22Old+Trafford%22,49359.0,2021-08-14 12:15:39.575679,Canada
#GGMU,http://twitter.com/search?q=%23GGMU,%23GGMU,,2021-08-14 12:15:39.575679,Canada
Brad Hand,http://twitter.com/search?q=%22Brad+Hand%22,%22Brad+Hand%22,,2021-08-14 12:15:39.575679,Canada
Sancho,http://twitter.com/search?q=Sancho,Sancho,37632.0,2021-08-14 12:15:39.575679,Canada
O'Toole,http://twitter.com/search?q=O%27Toole,O%27Toole,,2021-08-14 12:15:39.575679,Canada
Varane,http://twitter.com/search?q=Varane,Varane,94660.0,2021-08-14 12:15:39.575679,Canada
Canadians,http://twitter.com/search?q=Canadians,Canadians,27294.0,2021-08-14 12:15:39.575679,Canada
Bruno Fernandes,http://twitter.com/search?q=%22Bruno+Fernandes%22,%22Bruno+Fernandes%22,15053.0,2021-08-14 12:15:39.575679,Canada
Arteta,http://twitter.com/search?q=Arteta,Arteta,141783.0,2021-08-14 12:15:39.575679,Canada
Conservatives,http://twitter.com/search?q=Conservatives,Conservatives,42333.0,2021-08-14 12:15:39.575679,Canada
Liberal,http://twitter.com/search?q=Liberal,Liberal,78187.0,2021-08-14 12:15:39.575679,Canada
Martial,http://twitter.com/search?q=Martial,Martial,21026.0,2021-08-14 12:15:39.575679,Canada
Kabul,http://twitter.com/search?q=Kabul,Kabul,199128.0,2021-08-14 12:15:39.575679,Canada
Valera,http://twitter.com/search?q=Valera,Valera,,2021-08-14 12:15:39.575679,Canada
Alison,http://twitter.com/search?q=Alison,Alison,12656.0,2021-08-14 12:15:39.575679,Canada
Carson,http://twitter.com/search?q=Carson,Carson,18528.0,2021-08-14 12:15:39.575679,Canada
The CPC,http://twitter.com/search?q=%22The+CPC%22,%22The+CPC%22,18456.0,2021-08-14 12:15:39.575679,Canada
TOH SPOILERS,http://twitter.com/search?q=%22TOH+SPOILERS%22,%22TOH+SPOILERS%22,80278.0,2021-08-14 12:15:39.575679,Canada
Joe Thornton,http://twitter.com/search?q=%22Joe+Thornton%22,%22Joe+Thornton%22,,2021-08-14 12:15:39.575679,Canada
Nanci Griffith,http://twitter.com/search?q=%22Nanci+Griffith%22,%22Nanci+Griffith%22,16190.0,2021-08-14 12:15:39.575679,Canada
Willy Wonka,http://twitter.com/search?q=%22Willy+Wonka%22,%22Willy+Wonka%22,,2021-08-14 12:15:39.575679,Canada
Balogun,http://twitter.com/search?q=Balogun,Balogun,34090.0,2021-08-14 12:15:39.575679,Canada
Ben White,http://twitter.com/search?q=%22Ben+White%22,%22Ben+White%22,71170.0,2021-08-14 12:15:39.575679,Canada
Essence,http://twitter.com/search?q=Essence,Essence,190843.0,2021-08-14 12:15:39.575679,Canada
Sherway Gardens,http://twitter.com/search?q=%22Sherway+Gardens%22,%22Sherway+Gardens%22,,2021-08-14 12:15:39.575679,Canada
Kevin Costner,http://twitter.com/search?q=%22Kevin+Costner%22,%22Kevin+Costner%22,,2021-08-14 12:15:39.575679,Canada
Mariners,http://twitter.com/search?q=Mariners,Mariners,11208.0,2021-08-14 12:15:39.575679,Canada
paul bernardo,http://twitter.com/search?q=%22paul+bernardo%22,%22paul+bernardo%22,,2021-08-14 12:15:39.575679,Canada
jungwoo,http://twitter.com/search?q=jungwoo,jungwoo,437429.0,2021-08-14 12:15:39.575679,Canada
Jumbo,http://twitter.com/search?q=Jumbo,Jumbo,,2021-08-14 12:15:39.575679,Canada
Arbuckle,http://twitter.com/search?q=Arbuckle,Arbuckle,,2021-08-14 12:15:39.575679,Canada
Cavani,http://twitter.com/search?q=Cavani,Cavani,,2021-08-14 12:15:39.575679,Canada
Robbie Ray,http://twitter.com/search?q=%22Robbie+Ray%22,%22Robbie+Ray%22,,2021-08-14 12:15:39.575679,Canada
Pogba,http://twitter.com/search?q=Pogba,Pogba,42786.0,2021-08-14 12:15:39.575679,France
#manifestation14aout,http://twitter.com/search?q=%23manifestation14aout,%23manifestation14aout,30179.0,2021-08-14 12:15:39.575679,France
#MUNLEE,http://twitter.com/search?q=%23MUNLEE,%23MUNLEE,60150.0,2021-08-14 12:15:39.575679,France
#majoritésilencieusevaccinée,http://twitter.com/search?q=%23majorit%C3%A9silencieusevaccin%C3%A9e,%23majorit%C3%A9silencieusevaccin%C3%A9e,,2021-08-14 12:15:39.575679,France
Bruno Fernandes,http://twitter.com/search?q=%22Bruno+Fernandes%22,%22Bruno+Fernandes%22,14785.0,2021-08-14 12:15:39.575679,France
Old Trafford,http://twitter.com/search?q=%22Old+Trafford%22,%22Old+Trafford%22,49359.0,2021-08-14 12:15:39.575679,France
Leeds,http://twitter.com/search?q=Leeds,Leeds,92079.0,2021-08-14 12:15:39.575679,France
Soojin,http://twitter.com/search?q=Soojin,Soojin,69996.0,2021-08-14 12:15:39.575679,France
#FreebetUnibet,http://twitter.com/search?q=%23FreebetUnibet,%23FreebetUnibet,,2021-08-14 12:15:39.575679,France
Daniel James,http://twitter.com/search?q=%22Daniel+James%22,%22Daniel+James%22,,2021-08-14 12:15:39.575679,France
Redbox,http://twitter.com/search?q=Redbox,Redbox,,2021-08-14 12:15:39.575679,France
#FAQJOYCA,http://twitter.com/search?q=%23FAQJOYCA,%23FAQJOYCA,,2021-08-14 12:15:39.575679,France
Greenwood,http://twitter.com/search?q=Greenwood,Greenwood,18203.0,2021-08-14 12:15:39.575679,France
McTominay,http://twitter.com/search?q=McTominay,McTominay,,2021-08-14 12:15:39.575679,France
LOAT,http://twitter.com/search?q=LOAT,LOAT,,2021-08-14 12:15:39.575679,France
Varane,http://twitter.com/search?q=Varane,Varane,94660.0,2021-08-14 12:15:39.575679,France
Sancho,http://twitter.com/search?q=Sancho,Sancho,37632.0,2021-08-14 12:15:39.575679,France
Florian Telle,http://twitter.com/search?q=%22Florian+Telle%22,%22Florian+Telle%22,23536.0,2021-08-14 12:15:39.575679,France
Puma,http://twitter.com/search?q=Puma,Puma,11886.0,2021-08-14 12:15:39.575679,France
Piqué,http://twitter.com/search?q=Piqu%C3%A9,Piqu%C3%A9,51542.0,2021-08-14 12:15:39.575679,France
Cube,http://twitter.com/search?q=Cube,Cube,100161.0,2021-08-14 12:15:39.575679,France
Porte Dorée,http://twitter.com/search?q=%22Porte+Dor%C3%A9e%22,%22Porte+Dor%C3%A9e%22,,2021-08-14 12:15:39.575679,France
Manchester United,http://twitter.com/search?q=%22Manchester+United%22,%22Manchester+United%22,88856.0,2021-08-14 12:15:39.575679,France
Man U,http://twitter.com/search?q=%22Man+U%22,%22Man+U%22,43759.0,2021-08-14 12:15:39.575679,France
JOUR DE MATCH,http://twitter.com/search?q=%22JOUR+DE+MATCH%22,%22JOUR+DE+MATCH%22,,2021-08-14 12:15:39.575679,France
Talibans,http://twitter.com/search?q=Talibans,Talibans,21774.0,2021-08-14 12:15:39.575679,France
Perez,http://twitter.com/search?q=Perez,Perez,32488.0,2021-08-14 12:15:39.575679,France
Kaboul,http://twitter.com/search?q=Kaboul,Kaboul,,2021-08-14 12:15:39.575679,France
Afghanistan,http://twitter.com/search?q=Afghanistan,Afghanistan,688629.0,2021-08-14 12:15:39.575679,France
Lee Know,http://twitter.com/search?q=%22Lee+Know%22,%22Lee+Know%22,251084.0,2021-08-14 12:15:39.575679,France
Afghans,http://twitter.com/search?q=Afghans,Afghans,68378.0,2021-08-14 12:15:39.575679,France
Kurzawa,http://twitter.com/search?q=Kurzawa,Kurzawa,,2021-08-14 12:15:39.575679,France
Galtier,http://twitter.com/search?q=Galtier,Galtier,,2021-08-14 12:15:39.575679,France
#CaDitQuoiMastu,http://twitter.com/search?q=%23CaDitQuoiMastu,%23CaDitQuoiMastu,,2021-08-14 12:15:39.575679,France
#predauw3,http://twitter.com/search?q=%23predauw3,%23predauw3,,2021-08-14 12:15:39.575679,France
#MUFC,http://twitter.com/search?q=%23MUFC,%23MUFC,157798.0,2021-08-14 12:15:39.575679,France
#PSGRCSA,http://twitter.com/search?q=%23PSGRCSA,%23PSGRCSA,,2021-08-14 12:15:39.575679,France
#PLRMC,http://twitter.com/search?q=%23PLRMC,%23PLRMC,,2021-08-14 12:15:39.575679,France
#manif14aout,http://twitter.com/search?q=%23manif14aout,%23manif14aout,53811.0,2021-08-14 12:15:39.575679,France
#LaVraieVie,http://twitter.com/search?q=%23LaVraieVie,%23LaVraieVie,,2021-08-14 12:15:39.575679,France
#DéformeUneEmission,http://twitter.com/search?q=%23D%C3%A9formeUneEmission,%23D%C3%A9formeUneEmission,,2021-08-14 12:15:39.575679,France
#MyHeroAcademia,http://twitter.com/search?q=%23MyHeroAcademia,%23MyHeroAcademia,,2021-08-14 12:15:39.575679,France
#TFCSCB,http://twitter.com/search?q=%23TFCSCB,%23TFCSCB,,2021-08-14 12:15:39.575679,France
#ManifDeLaHonte,http://twitter.com/search?q=%23ManifDeLaHonte,%23ManifDeLaHonte,,2021-08-14 12:15:39.575679,France
#LOSCOGCN,http://twitter.com/search?q=%23LOSCOGCN,%23LOSCOGCN,,2021-08-14 12:15:39.575679,France
#SecurisezNosEcoles,http://twitter.com/search?q=%23SecurisezNosEcoles,%23SecurisezNosEcoles,10427.0,2021-08-14 12:15:39.575679,France
#pandemie,http://twitter.com/search?q=%23pandemie,%23pandemie,,2021-08-14 12:15:39.575679,France
#Delta,http://twitter.com/search?q=%23Delta,%23Delta,14357.0,2021-08-14 12:15:39.575679,France
#RCLASSE,http://twitter.com/search?q=%23RCLASSE,%23RCLASSE,,2021-08-14 12:15:39.575679,France
#OMFCGB,http://twitter.com/search?q=%23OMFCGB,%23OMFCGB,,2021-08-14 12:15:39.575679,France
#BMGFCB,http://twitter.com/search?q=%23BMGFCB,%23BMGFCB,20361.0,2021-08-14 12:15:39.575679,Germany
#Musk,http://twitter.com/search?q=%23Musk,%23Musk,,2021-08-14 12:15:39.575679,Germany
#fcsphsv,http://twitter.com/search?q=%23fcsphsv,%23fcsphsv,,2021-08-14 12:15:39.575679,Germany
#Lauterbachluegt,http://twitter.com/search?q=%23Lauterbachluegt,%23Lauterbachluegt,,2021-08-14 12:15:39.575679,Germany
#Mauerbau,http://twitter.com/search?q=%23Mauerbau,%23Mauerbau,,2021-08-14 12:15:39.575679,Germany
Arsenal,http://twitter.com/search?q=Arsenal,Arsenal,914730.0,2021-08-14 12:15:39.575679,Germany
Taliban,http://twitter.com/search?q=Taliban,Taliban,633668.0,2021-08-14 12:15:39.575679,Germany
Elfmeter,http://twitter.com/search?q=Elfmeter,Elfmeter,,2021-08-14 12:15:39.575679,Germany
Elfer,http://twitter.com/search?q=Elfer,Elfer,,2021-08-14 12:15:39.575679,Germany
Pogba,http://twitter.com/search?q=Pogba,Pogba,42825.0,2021-08-14 12:15:39.575679,Germany
Afghanistan,http://twitter.com/search?q=Afghanistan,Afghanistan,688184.0,2021-08-14 12:15:39.575679,Germany
freitag der 13,http://twitter.com/search?q=%22freitag+der+13%22,%22freitag+der+13%22,,2021-08-14 12:15:39.575679,Germany
Wasserstoff,http://twitter.com/search?q=Wasserstoff,Wasserstoff,,2021-08-14 12:15:39.575679,Germany
sozialismus,http://twitter.com/search?q=sozialismus,sozialismus,,2021-08-14 12:15:39.575679,Germany
Nebenwirkungsfrei,http://twitter.com/search?q=Nebenwirkungsfrei,Nebenwirkungsfrei,,2021-08-14 12:15:39.575679,Germany
Friday the 13th,http://twitter.com/search?q=%22Friday+the+13th%22,%22Friday+the+13th%22,302041.0,2021-08-14 12:15:39.575679,Germany
Soojin,http://twitter.com/search?q=Soojin,Soojin,70776.0,2021-08-14 12:15:39.575679,Germany
Schönen Samstag,http://twitter.com/search?q=%22Sch%C3%B6nen+Samstag%22,%22Sch%C3%B6nen+Samstag%22,,2021-08-14 12:15:39.575679,Germany
gladbach,http://twitter.com/search?q=gladbach,gladbach,11819.0,2021-08-14 12:15:39.575679,Germany
phoebe,http://twitter.com/search?q=phoebe,phoebe,,2021-08-14 12:15:39.575679,Germany
Sternschnuppen,http://twitter.com/search?q=Sternschnuppen,Sternschnuppen,,2021-08-14 12:15:39.575679,Germany
Schiri,http://twitter.com/search?q=Schiri,Schiri,,2021-08-14 12:15:39.575679,Germany
Brentford,http://twitter.com/search?q=Brentford,Brentford,250216.0,2021-08-14 12:15:39.575679,Germany
Start ins Wochenende,http://twitter.com/search?q=%22Start+ins+Wochenende%22,%22Start+ins+Wochenende%22,,2021-08-14 12:15:39.575679,Germany
Heute vor 60 Jahren,http://twitter.com/search?q=%22Heute+vor+60+Jahren%22,%22Heute+vor+60+Jahren%22,,2021-08-14 12:15:39.575679,Germany
Yann Sommer,http://twitter.com/search?q=%22Yann+Sommer%22,%22Yann+Sommer%22,,2021-08-14 12:15:39.575679,Germany
Väter,http://twitter.com/search?q=V%C3%A4ter,V%C3%A4ter,,2021-08-14 12:15:39.575679,Germany
Frühjahr,http://twitter.com/search?q=Fr%C3%BChjahr,Fr%C3%BChjahr,,2021-08-14 12:15:39.575679,Germany
Dan James,http://twitter.com/search?q=%22Dan+James%22,%22Dan+James%22,,2021-08-14 12:15:39.575679,Germany
Bayern Bonus,http://twitter.com/search?q=%22Bayern+Bonus%22,%22Bayern+Bonus%22,,2021-08-14 12:15:39.575679,Germany
schönen freitag,http://twitter.com/search?q=%22sch%C3%B6nen+freitag%22,%22sch%C3%B6nen+freitag%22,,2021-08-14 12:15:39.575679,Germany
Saison,http://twitter.com/search?q=Saison,Saison,35564.0,2021-08-14 12:15:39.575679,Germany
Arteta,http://twitter.com/search?q=Arteta,Arteta,141819.0,2021-08-14 12:15:39.575679,Germany
Cars,http://twitter.com/search?q=Cars,Cars,57812.0,2021-08-14 12:15:39.575679,Germany
Old Trafford,http://twitter.com/search?q=%22Old+Trafford%22,%22Old+Trafford%22,49376.0,2021-08-14 12:15:39.575679,Germany
Marco Fritz,http://twitter.com/search?q=%22Marco+Fritz%22,%22Marco+Fritz%22,,2021-08-14 12:15:39.575679,Germany
Spieltag,http://twitter.com/search?q=Spieltag,Spieltag,,2021-08-14 12:15:39.575679,Germany
Armee,http://twitter.com/search?q=Armee,Armee,,2021-08-14 12:15:39.575679,Germany
Leeds,http://twitter.com/search?q=Leeds,Leeds,91754.0,2021-08-14 12:15:39.575679,Germany
Kanzler,http://twitter.com/search?q=Kanzler,Kanzler,,2021-08-14 12:15:39.575679,Germany
Derby,http://twitter.com/search?q=Derby,Derby,12163.0,2021-08-14 12:15:39.575679,Germany
Pastinaken,http://twitter.com/search?q=Pastinaken,Pastinaken,,2021-08-14 12:15:39.575679,Germany
Nagelsmann,http://twitter.com/search?q=Nagelsmann,Nagelsmann,,2021-08-14 12:15:39.575679,Germany
Kabul,http://twitter.com/search?q=Kabul,Kabul,199215.0,2021-08-14 12:15:39.575679,Germany
Schutzwall,http://twitter.com/search?q=Schutzwall,Schutzwall,,2021-08-14 12:15:39.575679,Germany
Bojanowski,http://twitter.com/search?q=Bojanowski,Bojanowski,,2021-08-14 12:15:39.575679,Germany
Schiedsrichter,http://twitter.com/search?q=Schiedsrichter,Schiedsrichter,,2021-08-14 12:15:39.575679,Germany
drexler,http://twitter.com/search?q=drexler,drexler,,2021-08-14 12:15:39.575679,Germany
Cube,http://twitter.com/search?q=Cube,Cube,100837.0,2021-08-14 12:15:39.575679,Germany
Upamecano,http://twitter.com/search?q=Upamecano,Upamecano,,2021-08-14 12:15:39.575679,Germany
#MUNLEE,http://twitter.com/search?q=%23MUNLEE,%23MUNLEE,60150.0,2021-08-14 12:15:39.575679,India
Pogba,http://twitter.com/search?q=Pogba,Pogba,42786.0,2021-08-14 12:15:39.575679,India
#HinaKhanOnMoj,http://twitter.com/search?q=%23HinaKhanOnMoj,%23HinaKhanOnMoj,,2021-08-14 12:15:39.575679,India
#MUFC,http://twitter.com/search?q=%23MUFC,%23MUFC,157798.0,2021-08-14 12:15:39.575679,India
#FullPaisaVasoolSale,http://twitter.com/search?q=%23FullPaisaVasoolSale,%23FullPaisaVasoolSale,,2021-08-14 12:15:39.575679,India
#IndependenceDay,http://twitter.com/search?q=%23IndependenceDay,%23IndependenceDay,92190.0,2021-08-14 12:15:39.575679,India
SHAME ON YOU TEAM SAATH,http://twitter.com/search?q=%22SHAME+ON+YOU+TEAM+SAATH%22,%22SHAME+ON+YOU+TEAM+SAATH%22,,2021-08-14 12:15:39.575679,India
